"id","USyV","Suelos","Grad_Pend","P_sum","Esc_sum","Agua_D","Agua_D_log","P_cat","Esc_cat","Agua_D_cat","cobertura","suelo","pendiente","precipitacion","escorrentia","aporte","p_inf_baja","p_inf_media","p_inf_alta","p_esc_modelo_baja","p_esc_modelo_media","p_esc_modelo_alta","p_esc_final_baja","p_esc_final_media","p_esc_final_alta","p_func_aporte","p_func_transferencia","p_func_recepcion","aporte_conservada","aporte_degradada","transferencia_conservada","transferencia_degradada","receptora_conservada","receptora_degradada","UREH_predicha","prob_UREH_predicha","UREH_segunda","prob_UREH_segunda","margen_clasificacion","entropia_UREH"
430,"Pastizal","Regosol","6°-15°",1243123.32165527,256675.263320923,2511958.14,14.7365735405144,"Media","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_medio",0.6,0.25,0.15,0.2025,0.55,0.2475,0.820483961733258,0.123804164321891,0.0557118739448509,0.270287000562746,0.535903207653348,0.193809791783905,0.101086100168824,0.176766460326393,0.180770962296005,0.330823860438942,0.0781429375351716,0.132409679234665,"transferencia_degradada",0.330823860438942,"transferencia_conservada",0.180770962296005,0.150052898142938,0.937663333410568
431,"Sec Bosque Tropical","Phaeozem","6°-15°",2986978.93383789,661318.796905518,661318.8,13.4019928142398,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_alta","pend_media","prec_alta","esc_media","aporte_bajo",0.1,0.2,0.7,0.18,0.28,0.54,0.03125,0.875,0.09375,0.60625,0.246875,0.146875,0.371625,0.201875,0.1631875,0.0940625,0.1051875,0.0640625,"aporte_conservada",0.371625,"aporte_degradada",0.201875,0.16975,0.905245572560608
432,"Pastizal","Regosol","6°-15°",1462616.40307617,277451.300872803,2789409.44,14.8413408196401,"Media","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_medio",0.6,0.25,0.15,0.2025,0.55,0.2475,0.771010414408443,0.175241957027497,0.0537476285640599,0.262964180733063,0.545797917118311,0.191237902148625,0.098889254219919,0.172519224825177,0.183739375135493,0.336562791928621,0.0773713706445875,0.130917983246203,"transferencia_degradada",0.336562791928621,"transferencia_conservada",0.183739375135493,0.152823416793127,0.934251368072834
433,"Sec Bosque Tropical","Phaeozem","3°-6°",490783.133666992,91089.1295928955,1045777.63,13.86027226641,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_alta","pend_media","prec_baja","esc_baja","aporte_bajo",0.2,0.3,0.5,0.63,0.235,0.135,0.968403074295474,0.020068317677199,0.0115286080273271,0.504312553373185,0.297843723313407,0.197843723313407,0.312501280956447,0.171293766011956,0.192749359521776,0.109353116994022,0.134749359521776,0.0793531169940222,"aporte_conservada",0.312501280956447,"transferencia_conservada",0.192749359521776,0.119751921434671,0.946676444656115
434,"Pastizal","Regosol","6°-15°",1125268.91430664,217406.632888794,18797742.94,16.7492474174077,"Media","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_medio",0.6,0.25,0.15,0.2025,0.55,0.2475,0.820483961733258,0.123804164321891,0.0557118739448509,0.270287000562746,0.535903207653348,0.193809791783905,0.101086100168824,0.176766460326393,0.180770962296005,0.330823860438942,0.0781429375351716,0.132409679234665,"transferencia_degradada",0.330823860438942,"transferencia_conservada",0.180770962296005,0.150052898142938,0.937663333410568
435,"Pastizal","Regosol","6°-15°",2845317.10705566,573880.728103638,1273294.88,14.0571192778695,"Alta","Media","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.5,0.3,0.2,0.135,0.235,0.63,0.027027027027027,0.846846846846847,0.126126126126126,0.60990990990991,0.245045045045045,0.145045045045045,0.202972972972973,0.373747747747748,0.0935135135135135,0.162126126126126,0.0635135135135135,0.104126126126126,"aporte_degradada",0.373747747747748,"aporte_conservada",0.202972972972973,0.170774774774775,0.903412568525205
436,"Sec Bosque Tropical","Regosol","6°-15°",2646800.97070312,638990.331756592,1240747.63,14.0312254892782,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.609002904162633,0.245498547918683,0.145498547918683,0.373221684414327,0.20270087124879,0.162389157792836,0.093649564375605,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
437,"Pastizal","Regosol","6°-15°",983612.625488281,241058.407775879,2507673.3,14.734866307868,"Baja","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_medio",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.292337917485265,0.509037328094303,0.198624754420432,0.10770137524558,0.189555992141454,0.172711198428291,0.315241650294695,0.0795874263261297,0.135202357563851,"transferencia_degradada",0.315241650294695,"aporte_degradada",0.189555992141454,0.125685658153242,0.945682388037966
438,"Sec Bosque Tropical","Regosol","6°-15°",2221528.57910156,601757.3046875,601757.3,13.3076111486536,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.609002904162633,0.245498547918683,0.145498547918683,0.373221684414327,0.20270087124879,0.162389157792836,0.093649564375605,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
439,"Pastizal","Regosol","15°-35°",648502.900146484,173350.974884033,173350.97,12.0630793153405,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_baja","pend_alta","prec_baja","esc_baja","aporte_bajo",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.506286836935167,0.296856581532417,0.196856581532417,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
440,"Sec Bosque Tropical","Regosol","15°-35°",466669.744628906,119945.203491211,696121.74,13.4532812743433,"Baja","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_baja","esc_baja","aporte_bajo",0.3,0.5,0.2,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.505122393472348,0.297438803263826,0.197438803263826,0.312970988213962,0.171536718041704,0.192514505893019,0.109231640979148,0.134514505893019,0.0792316409791478,"aporte_conservada",0.312970988213962,"transferencia_conservada",0.192514505893019,0.120456482320943,0.946419676621854
441,"Sec Bosque Tropical","Regosol","6°-15°",1288084.25476074,312261.365875244,312261.37,12.6515990428957,"Media","Baja","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_bajo",0.2,0.7,0.1,0.175,0.64,0.185,0.438932496252708,0.528603617620976,0.0324638861263157,0.559353138987361,0.27032343050632,0.17032343050632,0.344424820612669,0.187805941696208,0.176787589693665,0.101097029151896,0.118787589693665,0.0710970291518959,"aporte_conservada",0.344424820612669,"aporte_degradada",0.187805941696208,0.156618878916461,0.926597124978335
442,"Pastizal","Regosol","3°-6°",3252992.86743164,719222.03302002,7191332.92,15.7883872368291,"Alta","Media","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_medio",0.5,0.3,0.2,0.135,0.235,0.63,0.0231115197029931,0.637970226181189,0.338918254115818,0.136520815249658,0.695377696059401,0.168101488690941,0.0609562445748974,0.0991820728448017,0.22861330881782,0.423319063714453,0.0704304466072822,0.117498863440746,"transferencia_degradada",0.423319063714453,"transferencia_conservada",0.22861330881782,0.194705754896632,0.859184958094022
443,"Pastizal","Regosol","6°-15°",469623.630859375,111647.508087158,111647.51,11.6231109119038,"Baja","Baja","Baja","agropecuaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_bajo",0.7,0.2,0.1,0.54,0.28,0.18,0.954813359528487,0.0275049115913556,0.0176817288801572,0.506286836935167,0.296856581532417,0.196856581532417,0.17188605108055,0.313646365422397,0.109056974459725,0.192176817288802,0.079056974459725,0.134176817288802,"aporte_degradada",0.313646365422397,"transferencia_degradada",0.192176817288802,0.121469548133595,0.946048456170975
444,"Sec Bosque Tropical","Regosol","3°-6°",3437683.42407227,639402.324752808,11328941.56,16.2428712976689,"Alta","Media","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.148305905130687,0.694385285575992,0.15730880929332,0.106017424975799,0.0644917715392062,0.422743465634076,0.228315585672798,0.111239109390126,0.0671926427879961,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
445,"Pastizal","Regosol","3°-6°",1555567.30432129,287897.642105103,18580336.31,16.7376144456523,"Media","Baja","Media","agropecuaria","suelo_infiltracion_baja","pend_media","prec_media","esc_baja","aporte_medio",0.6,0.25,0.15,0.2025,0.55,0.2475,0.678482650407539,0.271443345477451,0.0500740041150094,0.24926869735538,0.564303469918492,0.186427832726127,0.0947806092066141,0.164575844466121,0.189291040975548,0.347296012552725,0.0759283498178382,0.128128142981154,"transferencia_degradada",0.347296012552725,"transferencia_conservada",0.189291040975548,0.158004971577178,0.927384261895971
446,"Sec Bosque Tropical","Cambisol","6°-15°",1097955.55725098,210257.382659912,3989307.49,15.1991284630691,"Media","Baja","Media","forestal_secundaria","suelo_infiltracion_media","pend_media","prec_media","esc_baja","aporte_medio",0.1,0.7,0.2,0.185,0.64,0.175,0.803377563329313,0.154402895054282,0.0422195416164053,0.268395657418577,0.539324487334138,0.192279855247286,0.175669481302774,0.100518697225573,0.3328082026538,0.181797346200241,0.131522316043426,0.0776839565741858,"transferencia_conservada",0.3328082026538,"transferencia_degradada",0.181797346200241,0.151010856453558,0.93641706128372
447,"Pastizal","Regosol","6°-15°",4238533.81213379,916566.379577637,261635115.08,19.3824614043183,"Alta","Media","Alta","agropecuaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_alto",0.5,0.3,0.2,0.135,0.235,0.63,0.0139613899371525,0.14984748090894,0.836191129153908,0.191111486960838,0.291111486960838,0.517777026078324,0.0773334460882513,0.130844662437286,0.107333446088251,0.188844662437286,0.175333107823497,0.320310675125428,"receptora_degradada",0.320310675125428,"transferencia_degradada",0.188844662437286,0.131466012688142,0.942257550731015
448,"Sec Bosque Tropical","Regosol","6°-15°",2264163.48950195,551204.699005127,979368.01,13.7946637759282,"Alta","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_bajo",0.2,0.7,0.1,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.609002904162633,0.245498547918683,0.145498547918683,0.373221684414327,0.20270087124879,0.162389157792836,0.093649564375605,0.104389157792836,0.063649564375605,"aporte_conservada",0.373221684414327,"aporte_degradada",0.20270087124879,0.170520813165537,0.90386909935513
449,"Sec Bosque Tropical","Regosol","3°-6°",581527.859741211,123870.051620483,3945975.24,15.1882069442592,"Baja","Baja","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_baja","esc_baja","aporte_medio",0.25,0.6,0.15,0.59,0.255,0.155,0.962828649138713,0.0231187669990934,0.014052583862194,0.293721668177697,0.507434270172258,0.198844061650045,0.190358567543064,0.108116500453309,0.314311876699909,0.172230281051677,0.135329555757026,0.0796532184950136,"transferencia_conservada",0.314311876699909,"aporte_conservada",0.190358567543064,0.123953309156845,0.946105609084125
450,"Bosque de Encino","Regosol","15°-35°",1901724.49865723,545674.404541016,1559042.01,14.2595827358569,"Media","Media","Media","forestal_conservada","suelo_infiltracion_baja","pend_alta","prec_media","esc_media","aporte_medio",0.25,0.6,0.15,0.185,0.62,0.195,0.0160311958405546,0.967071057192374,0.0168977469670711,0.15155979202773,0.696793760831889,0.151646447140381,0.123060658578856,0.0503119584055459,0.493819757365685,0.159358752166378,0.123119584055459,0.0503292894280763,"transferencia_conservada",0.493819757365685,"transferencia_degradada",0.159358752166378,0.334461005199307,0.813540164760646
451,"Sec Bosque Tropical","Regosol","6°-15°",2412433.20422363,598139.297729492,2842737.18,14.8602782935327,"Alta","Media","Media","forestal_secundaria","suelo_infiltracion_baja","pend_media","prec_alta","esc_media","aporte_medio",0.2,0.7,0.1,0.145,0.245,0.61,0.0280735721200387,0.853823814133592,0.11810261374637,0.148305905130687,0.694385285575992,0.15730880929332,0.106017424975799,0.0644917715392062,0.422743465634076,0.228315585672798,0.111239109390126,0.0671926427879961,"transferencia_conservada",0.422743465634076,"transferencia_degradada",0.228315585672798,0.194427879961278,0.860401964033812
452,"Sec Bosque Tropical","Regosol","15°-35°",1950818.39685059,565316.864440918,565316.86,13.2451434360083,"Media","Media","Baja","forestal_secundaria","suelo_infiltracion_baja","pend_alta","prec_media","esc_media","aporte_bajo",0.25,0.6,0.15,0.185,0.62,0.195,0.0160311958405546,0.967071057192374,0.0168977469670711,0.600086655112652,0.249956672443674,0.149956672443674,0.368050259965338,0.200025996533795,0.164974870017331,0.0949870017331022,0.106974870017331,0.0649870017331022,"aporte_conservada",0.368050259965338,"aporte_degradada",0.200025996533795,0.168024263431542,0.90827739396938
